1.000000e+00 1.020060e-01
2.000000e+00 8.463236e-02
3.000000e+00 6.824774e-02
4.000000e+00 6.025328e-02
5.000000e+00 5.745660e-02
6.000000e+00 5.482091e-02
7.000000e+00 4.860199e-02
8.000000e+00 4.593040e-02
9.000000e+00 4.463863e-02
1.000000e+01 4.307980e-02
1.100000e+01 4.230685e-02
1.300000e+01 4.002973e-02
1.700000e+01 3.636209e-02
2.100000e+01 3.388072e-02
2.500000e+01 3.240921e-02
3.000000e+01 3.060243e-02
3.500000e+01 2.899978e-02
4.000000e+01 2.720795e-02
4.600000e+01 2.538052e-02
5.300000e+01 2.351646e-02
6.000000e+01 2.180060e-02
6.700000e+01 2.046416e-02
7.400000e+01 1.948399e-02
8.200000e+01 1.838678e-02
9.100000e+01 1.736498e-02
1.000000e+02 1.653324e-02
