1.000000e+00 8.123553e-01
2.000000e+00 8.705424e-01
3.000000e+00 9.029621e-01
4.000000e+00 9.240906e-01
5.000000e+00 9.364106e-01
6.000000e+00 9.461785e-01
7.000000e+00 9.544191e-01
8.000000e+00 9.595790e-01
9.000000e+00 9.640801e-01
1.000000e+01 9.681570e-01
1.100000e+01 9.713045e-01
1.200000e+01 9.739127e-01
1.300000e+01 9.763290e-01
1.400000e+01 9.785075e-01
1.500000e+01 9.803736e-01
1.600000e+01 9.820670e-01
1.700000e+01 9.835590e-01
1.800000e+01 9.849419e-01
1.900000e+01 9.861842e-01
2.000000e+01 9.873900e-01
2.100000e+01 9.885615e-01
2.200000e+01 9.894867e-01
2.300000e+01 9.902851e-01
2.400000e+01 9.910613e-01
2.500000e+01 9.917619e-01
2.600000e+01 9.923902e-01
2.700000e+01 9.929937e-01
2.800000e+01 9.935547e-01
2.900000e+01 9.940530e-01
3.000000e+01 9.945372e-01
3.100000e+01 9.949854e-01
3.200000e+01 9.953982e-01
3.300000e+01 9.957800e-01
3.400000e+01 9.961477e-01
3.500000e+01 9.964752e-01
3.600000e+01 9.967742e-01
3.700000e+01 9.970567e-01
3.800000e+01 9.973179e-01
3.900000e+01 9.975646e-01
4.000000e+01 9.978012e-01
4.100000e+01 9.980063e-01
4.200000e+01 9.982044e-01
4.300000e+01 9.983982e-01
4.400000e+01 9.985639e-01
4.500000e+01 9.987085e-01
4.600000e+01 9.988379e-01
4.700000e+01 9.989579e-01
4.800000e+01 9.990706e-01
4.900000e+01 9.991775e-01
5.000000e+01 9.992781e-01
5.100000e+01 9.993644e-01
5.200000e+01 9.994480e-01
5.300000e+01 9.995256e-01
5.400000e+01 9.995961e-01
5.500000e+01 9.996615e-01
5.600000e+01 9.997236e-01
5.700000e+01 9.997818e-01
5.800000e+01 9.998290e-01
5.900000e+01 9.998696e-01
6.000000e+01 9.999073e-01
6.100000e+01 9.999448e-01
6.200000e+01 9.999753e-01
6.300000e+01 1.000000e+00
6.400000e+01 1.000000e+00
