1.000000e+00 9.280946e-02
2.000000e+00 7.077269e-02
3.000000e+00 6.078643e-02
4.000000e+00 4.779411e-02
5.000000e+00 4.325219e-02
6.000000e+00 4.032989e-02
7.000000e+00 3.575844e-02
8.000000e+00 3.357119e-02
9.000000e+00 3.069530e-02
1.000000e+01 2.833966e-02
1.100000e+01 2.656159e-02
1.300000e+01 2.289263e-02
1.700000e+01 1.642718e-02
2.100000e+01 1.184657e-02
2.500000e+01 7.183853e-03
3.000000e+01 1.846054e-03
3.500000e+01 3.083177e-09
4.000000e+01 3.083177e-09
4.600000e+01 3.083177e-09
5.300000e+01 3.083177e-09
6.000000e+01 3.083177e-09
6.700000e+01 3.083177e-09
7.400000e+01 3.083177e-09
8.200000e+01 3.083177e-09
9.100000e+01 3.083177e-09
1.000000e+02 3.083177e-09
