1.000000e+00 8.064374e-01
2.000000e+00 8.635039e-01
3.000000e+00 8.972135e-01
4.000000e+00 9.157960e-01
5.000000e+00 9.301559e-01
6.000000e+00 9.386171e-01
7.000000e+00 9.460618e-01
8.000000e+00 9.518909e-01
9.000000e+00 9.555560e-01
1.000000e+01 9.586444e-01
1.100000e+01 9.614908e-01
1.200000e+01 9.640544e-01
1.300000e+01 9.662288e-01
1.400000e+01 9.681024e-01
1.500000e+01 9.698202e-01
1.600000e+01 9.713848e-01
1.700000e+01 9.727975e-01
1.800000e+01 9.740766e-01
1.900000e+01 9.752928e-01
2.000000e+01 9.764831e-01
2.100000e+01 9.776558e-01
2.200000e+01 9.787255e-01
2.300000e+01 9.797156e-01
2.400000e+01 9.806481e-01
2.500000e+01 9.815689e-01
2.600000e+01 9.824095e-01
2.700000e+01 9.831624e-01
2.800000e+01 9.838878e-01
2.900000e+01 9.845797e-01
3.000000e+01 9.852174e-01
3.100000e+01 9.858115e-01
3.200000e+01 9.863873e-01
3.300000e+01 9.869431e-01
3.400000e+01 9.874689e-01
3.500000e+01 9.879614e-01
3.600000e+01 9.884297e-01
3.700000e+01 9.888792e-01
3.800000e+01 9.893119e-01
3.900000e+01 9.897380e-01
4.000000e+01 9.901545e-01
4.100000e+01 9.905349e-01
4.200000e+01 9.909041e-01
4.300000e+01 9.912656e-01
4.400000e+01 9.916214e-01
4.500000e+01 9.919675e-01
4.600000e+01 9.922993e-01
4.700000e+01 9.926257e-01
4.800000e+01 9.929361e-01
4.900000e+01 9.932277e-01
5.000000e+01 9.935091e-01
5.100000e+01 9.937716e-01
5.200000e+01 9.940330e-01
5.300000e+01 9.942879e-01
5.400000e+01 9.945238e-01
5.500000e+01 9.947546e-01
5.600000e+01 9.949831e-01
5.700000e+01 9.952024e-01
5.800000e+01 9.954118e-01
5.900000e+01 9.956068e-01
6.000000e+01 9.957988e-01
6.100000e+01 9.959876e-01
6.200000e+01 9.961605e-01
6.300000e+01 9.963304e-01
6.400000e+01 9.964975e-01
6.500000e+01 9.966607e-01
6.600000e+01 9.968189e-01
6.700000e+01 9.969735e-01
6.800000e+01 9.971229e-01
6.900000e+01 9.972691e-01
7.000000e+01 9.974107e-01
7.100000e+01 9.975471e-01
7.200000e+01 9.976777e-01
7.300000e+01 9.978069e-01
7.400000e+01 9.979312e-01
7.500000e+01 9.980492e-01
7.600000e+01 9.981658e-01
7.700000e+01 9.982802e-01
7.800000e+01 9.983926e-01
7.900000e+01 9.984976e-01
8.000000e+01 9.985960e-01
8.100000e+01 9.986922e-01
8.200000e+01 9.987854e-01
8.300000e+01 9.988751e-01
8.400000e+01 9.989628e-01
8.500000e+01 9.990476e-01
8.600000e+01 9.991304e-01
8.700000e+01 9.992097e-01
8.800000e+01 9.992839e-01
8.900000e+01 9.993566e-01
9.000000e+01 9.994287e-01
9.100000e+01 9.994989e-01
9.200000e+01 9.995678e-01
9.300000e+01 9.996313e-01
9.400000e+01 9.996921e-01
9.500000e+01 9.997525e-01
9.600000e+01 9.998078e-01
9.700000e+01 9.998612e-01
9.800000e+01 9.999125e-01
9.900000e+01 9.999565e-01
1.000000e+02 1.000000e+00
