1.000000e+00 8.091877e-01
2.000000e+00 8.660165e-01
3.000000e+00 8.983097e-01
4.000000e+00 9.171661e-01
5.000000e+00 9.321296e-01
6.000000e+00 9.406880e-01
7.000000e+00 9.481153e-01
8.000000e+00 9.543346e-01
9.000000e+00 9.581139e-01
1.000000e+01 9.613602e-01
1.100000e+01 9.643737e-01
1.200000e+01 9.672591e-01
1.300000e+01 9.692666e-01
1.400000e+01 9.710998e-01
1.500000e+01 9.728736e-01
1.600000e+01 9.744930e-01
1.700000e+01 9.760418e-01
1.800000e+01 9.774933e-01
1.900000e+01 9.788386e-01
2.000000e+01 9.800102e-01
2.100000e+01 9.811582e-01
2.200000e+01 9.822626e-01
2.300000e+01 9.833153e-01
2.400000e+01 9.842638e-01
2.500000e+01 9.851526e-01
2.600000e+01 9.859689e-01
2.700000e+01 9.867520e-01
2.800000e+01 9.874840e-01
2.900000e+01 9.881870e-01
3.000000e+01 9.888132e-01
3.100000e+01 9.893787e-01
3.200000e+01 9.898921e-01
3.300000e+01 9.903923e-01
3.400000e+01 9.908525e-01
3.500000e+01 9.912904e-01
3.600000e+01 9.917013e-01
3.700000e+01 9.921048e-01
3.800000e+01 9.925005e-01
3.900000e+01 9.928754e-01
4.000000e+01 9.932357e-01
4.100000e+01 9.935633e-01
4.200000e+01 9.938888e-01
4.300000e+01 9.941816e-01
4.400000e+01 9.944624e-01
4.500000e+01 9.947349e-01
4.600000e+01 9.949962e-01
4.700000e+01 9.952475e-01
4.800000e+01 9.954740e-01
4.900000e+01 9.956922e-01
5.000000e+01 9.959029e-01
5.100000e+01 9.961098e-01
5.200000e+01 9.963054e-01
5.300000e+01 9.964878e-01
5.400000e+01 9.966663e-01
5.500000e+01 9.968359e-01
5.600000e+01 9.969972e-01
5.700000e+01 9.971521e-01
5.800000e+01 9.972980e-01
5.900000e+01 9.974359e-01
6.000000e+01 9.975670e-01
6.100000e+01 9.976927e-01
6.200000e+01 9.978141e-01
6.300000e+01 9.979303e-01
6.400000e+01 9.980417e-01
6.500000e+01 9.981509e-01
6.600000e+01 9.982570e-01
6.700000e+01 9.983567e-01
6.800000e+01 9.984549e-01
6.900000e+01 9.985447e-01
7.000000e+01 9.986316e-01
7.100000e+01 9.987103e-01
7.200000e+01 9.987877e-01
7.300000e+01 9.988614e-01
7.400000e+01 9.989323e-01
7.500000e+01 9.990016e-01
7.600000e+01 9.990655e-01
7.700000e+01 9.991285e-01
7.800000e+01 9.991898e-01
7.900000e+01 9.992487e-01
8.000000e+01 9.993063e-01
8.100000e+01 9.993605e-01
8.200000e+01 9.994143e-01
8.300000e+01 9.994651e-01
8.400000e+01 9.995124e-01
8.500000e+01 9.995584e-01
8.600000e+01 9.996016e-01
8.700000e+01 9.996438e-01
8.800000e+01 9.996841e-01
8.900000e+01 9.997222e-01
9.000000e+01 9.997578e-01
9.100000e+01 9.997924e-01
9.200000e+01 9.998236e-01
9.300000e+01 9.998536e-01
9.400000e+01 9.998806e-01
9.500000e+01 9.999049e-01
9.600000e+01 9.999270e-01
9.700000e+01 9.999485e-01
9.800000e+01 9.999674e-01
9.900000e+01 9.999850e-01
1.000000e+02 1.000000e+00
